"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
167338,2015-01-18 11:44:42,2015-02-07 20:49:28,45,"EHDQUIEPXSCXR","Ads","Chrome","F",28,387204692.721295,0
275484,2015-02-11 07:46:35,2015-04-09 06:57:55,38,"QLAAAXIONRYWV","SEO","FireFox","F",27,871012455.114862,0
298224,2015-03-03 16:40:34,2015-06-11 05:52:53,37,"YTOHCNJEFQTZB","Direct","IE","M",40,968982.48521289,0
171825,2015-02-08 04:44:22,2015-04-18 03:33:07,57,"YGFCKLSQFDRWP","SEO","IE","F",22,3149102086.54544,0
391391,2015-04-05 14:12:20,2015-05-01 12:33:04,14,"NZGFETSJGXIDC","SEO","IE","M",25,790405392.951016,0
224274,2015-08-05 20:55:25,2015-10-25 02:36:35,34,"YXBNKWJDEHGQH","Ads","IE","F",30,37512241.3887272,0
389083,2015-02-05 20:50:26,2015-04-04 16:44:11,26,"WPXZEZLROLIQA","Ads","Chrome","M",40,1376192332.84335,0
103334,2015-02-28 22:40:30,2015-05-26 07:10:53,30,"ZIAWOMQZLFPZM","Ads","IE","F",33,4145472833.51994,0
347649,2015-06-05 11:27:17,2015-08-20 01:27:59,38,"BAVFXTNZTHTSW","SEO","Chrome","M",48,2637245710.93152,0
150564,2015-05-10 16:39:11,2015-05-13 21:35:00,61,"FOAFJKUKGIMLV","SEO","Chrome","M",52,4085898899.2466,0
73347,2015-05-05 13:04:00,2015-05-07 17:27:15,46,"GDPXYUTOWGMSA","Ads","Chrome","F",39,2916037895.04162,0
251514,2015-03-29 15:14:08,2015-05-08 18:50:02,16,"EPUIEFVHHMCOJ","Ads","FireFox","M",32,192766939.05707,0
74838,2015-03-24 17:09:21,2015-06-04 15:23:38,13,"WXLXYGVGNVKOE","Direct","Chrome","F",46,3809329249.23535,0
231477,2015-01-02 23:39:58,2015-01-02 23:39:59,19,"VOZBUVAHONAOL","SEO","IE","M",38,3629014908.55561,1
336216,2015-01-24 03:17:43,2015-03-19 21:08:50,17,"JWASFYDUAJTGH","Ads","Chrome","M",38,1291209084.79141,0
285351,2015-08-15 21:30:34,2015-10-19 21:03:49,35,"KZOCTUMLMSRIR","Ads","IE","M",27,1078598104.08064,0
243540,2015-05-14 03:22:50,2015-08-06 03:43:48,51,"NZESSLAGPFTQP","SEO","FireFox","M",37,4108914611.34351,0
302515,2015-08-02 00:27:58,2015-09-23 08:30:43,21,"DFCYRRIIUVTVT","Ads","IE","F",41,697170575.79132,0
133219,2015-02-21 14:39:49,2015-05-08 02:26:07,25,"LRSAJIVIEGULU","Ads","Chrome","F",23,3250789873.10174,1
119266,2015-04-17 14:32:27,2015-05-04 05:20:10,49,"OFIMELNUCKTSI","SEO","FireFox","M",33,2300517824.47028,0
161563,2015-07-27 01:36:36,2015-09-17 15:31:24,12,"ZNWMLZKIWOTCE","SEO","Chrome","M",39,1366510947.79898,0
5525,2015-02-02 02:13:28,2015-05-16 08:40:52,51,"PCYXUXRLZBZZZ","SEO","IE","M",39,3682062708.28888,0
308438,2015-03-26 01:23:41,2015-05-01 05:35:39,37,"KTPJBFTRZVQWY","SEO","Safari","F",20,1377120432.56535,0
285022,2015-08-04 10:34:22,2015-08-12 20:46:58,61,"ECOGRNQCFUOSW","Direct","FireFox","F",26,1244046820.178,0
103765,2015-07-05 08:29:53,2015-07-23 07:41:41,58,"VDFPLICKBLDNH","SEO","FireFox","F",31,657017559.251606,0
123806,2015-01-15 03:03:19,2015-04-27 18:52:08,34,"VRJHOPTKAKDBK","Ads","Safari","F",33,4080017139.44484,0
369079,2015-08-13 14:19:36,2015-09-11 08:36:48,33,"LGNNQCKXXQYCV","Ads","FireFox","M",35,3523042729.25845,0
222846,2015-03-18 23:12:57,2015-03-20 09:28:17,12,"PBHMZIRHJEBPH","SEO","Chrome","F",29,2274456076.61,0
72610,2015-03-14 21:10:41,2015-05-01 15:05:03,89,"QLZBSMYIVJQBQ","SEO","Chrome","F",24,2797041501.60769,1
266926,2015-06-17 06:41:19,2015-08-26 19:53:11,13,"RREBZKQFWFQUZ","Direct","IE","M",26,1502204990.98831,0
330222,2015-02-02 16:10:13,2015-03-31 07:47:25,66,"YSSIAFPNMDAEO","Direct","Safari","F",31,701030472.268671,0
185299,2015-01-12 20:54:15,2015-01-12 20:54:16,40,"KHATBOHUCPTHR","Ads","Chrome","M",36,2923842138.82096,1
87531,2015-05-01 07:43:58,2015-05-25 21:36:09,12,"MFDMFWTMFVNAA","Ads","Chrome","M",40,338845658.299319,0
283721,2015-04-16 08:24:18,2015-07-28 22:05:10,12,"MNHBDYZXNHXNU","SEO","Chrome","F",34,246035916.069605,0
109929,2015-07-14 10:20:15,2015-10-21 00:13:30,13,"WPRYQEXRKBTFW","Ads","FireFox","F",36,2577169280.47098,0
381623,2015-06-26 10:28:06,2015-08-02 19:23:24,51,"VAAJWIVTKGEFM","Ads","Safari","M",47,2757164335.00021,0
62549,2015-03-15 22:53:22,2015-07-06 12:25:31,43,"KXMUCLPVRLRYH","Ads","Chrome","F",37,3801549263.83969,0
167423,2015-02-22 07:19:07,2015-04-03 08:12:09,38,"OUZGYQDRUIGSG","Ads","Chrome","F",33,2830534545.80244,0
367490,2015-07-14 22:48:00,2015-08-23 01:10:24,30,"VSDRJJKJPMTZX","SEO","Chrome","F",38,2055477430.82395,0
348981,2015-01-22 07:59:13,2015-05-21 18:42:23,31,"KIBKDCZYMZDHR","SEO","Chrome","M",36,1870905008.72379,0
5353,2015-01-08 11:25:26,2015-01-13 03:35:28,37,"DLURAWWLOLVZR","SEO","FireFox","F",28,3437162840.53121,0
267963,2015-01-16 18:23:08,2015-04-24 06:57:21,42,"VIQRYIFXRDKQP","Ads","FireFox","M",35,2356815717.11846,0
385794,2015-05-10 11:16:12,2015-09-06 14:38:23,29,"RXBPMWMJOPKWD","SEO","Chrome","F",42,3697182574.85785,0
133652,2015-04-05 17:09:16,2015-06-08 09:09:39,53,"QHCBCSPOOXOVV","SEO","Chrome","F",21,4085822627.69256,0
207114,2015-06-06 12:24:42,2015-07-31 23:51:29,79,"JIEATIBCESLFZ","Ads","Chrome","M",39,1700496549.48886,0
206662,2015-01-03 22:47:20,2015-03-22 14:38:15,49,"PZMKANUYMCJMQ","Direct","Chrome","F",25,1347781873.87415,0
72318,2015-08-09 17:03:08,2015-11-09 17:29:09,24,"FMRHNRMXKQSPL","SEO","Chrome","M",21,3859351559.20691,0
301729,2015-02-21 19:17:35,2015-05-07 21:00:05,67,"QXJLXVSJJJZWT","Direct","IE","M",40,252310476.828311,0
163184,2015-01-06 12:52:55,2015-01-06 12:52:56,52,"RWCELJOVGBDVR","SEO","Chrome","M",38,3019710760.67666,1
147975,2015-01-01 01:45:56,2015-04-22 14:35:48,33,"ICLYWHTXAMZTU","SEO","Safari","F",19,266830529.181599,0
133713,2015-06-06 09:35:27,2015-08-01 03:26:41,21,"BYPHODOHZPXAL","Ads","FireFox","M",38,3247153499.53276,0
184218,2015-07-24 23:18:47,2015-08-12 23:29:55,12,"GMFEZEAGPHDJC","Direct","Chrome","F",35,1147317029.3359,0
15041,2015-01-20 16:32:12,2015-04-26 21:32:00,33,"QZTSPRSROAFAO","Ads","Chrome","M",22,3444875928.2072,0
75738,2015-02-23 21:56:06,2015-04-04 21:46:35,15,"QZOFAFIRVHRNK","Direct","Safari","F",35,2613498264.92154,0
351856,2015-04-29 22:12:10,2015-07-04 08:56:49,49,"KXBHSXOGGSUDI","Ads","Safari","F",37,3787355224.01385,0
300111,2015-04-10 14:33:39,2015-07-06 07:30:55,46,"FPLFRABZRZVQS","SEO","IE","M",18,3341443481.51087,0
43258,2015-04-08 04:39:31,2015-05-30 06:16:16,22,"IBUEWLLCHIHOW","Direct","Chrome","M",38,686106143.957634,0
14202,2015-03-07 20:22:12,2015-06-02 17:43:30,56,"SGAHDRPGWAFOR","SEO","Safari","M",34,37202836.5315954,0
96498,2015-07-10 15:37:50,2015-11-03 02:42:14,26,"HHEQHLIGMXCRJ","Direct","Safari","F",51,2986904065.05005,0
398421,2015-01-08 02:20:31,2015-04-04 15:01:19,31,"AMQIXSCOSHJGE","Direct","FireFox","M",29,1313438603.63658,0
388325,2015-02-17 23:34:25,2015-02-20 12:14:08,66,"WPNWUEHUJKNPI","Ads","IE","F",47,179269022.209265,0
294392,2015-03-21 15:31:50,2015-03-27 20:31:45,20,"VQUHGDQQHUYXL","SEO","IE","M",21,3267272543.47865,0
231698,2015-03-21 08:01:17,2015-04-23 02:13:39,24,"EJTRIKOFAQVWJ","SEO","Chrome","F",34,176081148.700058,0
85058,2015-02-13 21:28:44,2015-03-07 08:14:57,28,"RKIJJZUKTEBML","SEO","Safari","M",36,189670169.421339,0
396782,2015-01-10 15:39:16,2015-05-07 03:23:01,21,"GMQFWFRBYUNBH","SEO","Opera","M",44,3470461991.71599,1
246539,2015-02-01 23:50:23,2015-04-05 00:58:30,29,"LCEMUNXHJUELR","SEO","IE","F",41,184946399.550554,0
387655,2015-02-27 13:52:55,2015-03-23 16:52:47,83,"UBVVZJKZZGGBM","SEO","FireFox","M",36,3875216506.32378,0
236583,2015-06-18 21:31:49,2015-10-07 04:49:38,35,"ECKMGLBYJIHIO","Direct","Chrome","M",29,1539999413.50237,0
32642,2015-08-06 00:26:57,2015-12-01 02:04:21,40,"TPJYBHLSCJYYI","SEO","FireFox","M",22,1293620229.63997,0
81461,2015-06-01 19:53:30,2015-06-23 08:16:51,31,"PGPWBGTYLRXMZ","Direct","IE","F",38,1969747624.00589,0
159771,2015-07-26 01:20:07,2015-09-10 02:00:24,50,"MCZDLHFOBJLPM","SEO","Chrome","F",41,4014681232.46026,0
110150,2015-03-17 19:07:11,2015-06-02 20:36:43,31,"CASQTHZSUQXAU","Ads","FireFox","M",28,432705082.814236,0
313959,2015-05-10 20:04:08,2015-06-20 17:20:39,22,"OTQZMZCYICVGX","SEO","Chrome","F",33,3777304273.47621,0
356172,2015-07-11 03:54:00,2015-07-17 04:15:52,21,"TDGESWVFWEUEW","SEO","Chrome","F",47,2336368783.42158,0
13840,2015-07-12 08:56:30,2015-09-19 16:16:09,38,"NAREAQTIHIBPV","Ads","Chrome","F",36,2770799179.22691,0
312874,2015-04-10 17:58:53,2015-08-01 02:39:43,12,"MUUGKBWJTTYWT","SEO","Chrome","F",24,2073754635.52586,0
41345,2015-06-02 07:32:07,2015-08-20 13:26:47,26,"ZJEUGAMQZJWST","SEO","Opera","M",32,3615465995.75143,0
765,2015-06-04 12:12:17,2015-06-05 23:58:46,14,"TZEFJXOGNOVFN","Direct","Chrome","M",37,3816093513.9142,0
53915,2015-06-03 13:05:47,2015-08-11 06:55:35,21,"LCJVBIJWQWOKA","SEO","IE","M",35,1417687404.05753,0
198158,2015-05-28 18:19:14,2015-08-28 13:24:52,68,"ATARVXASRDXHY","Ads","Safari","F",27,3374108623.03206,0
71618,2015-03-07 14:08:42,2015-03-13 19:01:43,75,"XOCBOTKPWBOIZ","Direct","Safari","M",37,500377692.550165,0
271297,2015-06-13 18:12:57,2015-10-01 13:47:46,17,"LVBIHLWAYMXTY","SEO","Safari","F",25,1565714481.00872,0
300062,2015-03-06 15:25:54,2015-06-15 23:46:44,37,"ZOBVVKBVNMAEW","SEO","Chrome","M",42,3735289576.35923,0
70337,2015-07-28 05:45:32,2015-09-26 11:12:19,14,"OFPEKBWTFQITW","SEO","Chrome","F",20,1467767209.37529,0
108005,2015-07-18 19:56:45,2015-09-12 16:54:42,29,"WPKTPLNLCOCMO","Ads","Safari","F",22,1451056142.57126,0
18002,2015-07-10 15:43:32,2015-10-13 06:19:28,9,"ZDDISPZMXXKLI","Ads","Safari","F",29,1340828274.69858,0
15657,2015-03-08 08:57:43,2015-04-05 11:07:49,19,"KIVFCOIZYJZWT","SEO","Safari","M",37,138712207.025077,0
70390,2015-05-28 13:58:38,2015-07-11 15:01:42,64,"RJFDYBMDJVPBR","Ads","FireFox","M",30,2826624970.57583,0
89121,2015-04-13 16:34:04,2015-07-24 21:02:48,79,"GSUKDQQHECBOP","Direct","IE","M",30,3840126641.25124,0
376303,2015-03-14 17:24:43,2015-05-11 16:11:17,10,"LAZJEYZRYSEIQ","Ads","IE","F",50,802705291.601088,0
242743,2015-02-21 12:38:11,2015-06-20 12:31:55,42,"LKYLDKHQHWREJ","Direct","Chrome","F",27,2846026572.11809,0
68129,2015-04-06 18:22:20,2015-05-21 05:47:45,66,"IQFSFXZFSZCKY","Ads","Chrome","M",32,2734560296.60593,0
172411,2015-02-20 22:34:20,2015-03-06 16:46:38,46,"MLNGIYTGHXHIW","SEO","Safari","M",26,696625459.963545,0
253933,2015-06-23 19:10:50,2015-09-02 05:25:12,24,"ZIHRDAFLCMEKW","Direct","Safari","M",43,2412311523.844,0
184102,2015-06-18 13:19:15,2015-07-06 10:00:54,47,"EJAJTZUEXXUSY","SEO","IE","M",44,1699333637.91288,0
128925,2015-06-29 16:10:32,2015-08-07 04:27:25,15,"MKHVIRRSPNNHQ","Direct","IE","F",41,2770338791.7321,0
155445,2015-04-13 22:38:31,2015-06-30 23:18:48,28,"RXLIFUJROBVKN","Ads","IE","M",40,1008983447.61314,0
22368,2015-06-01 05:11:05,2015-09-10 15:59:29,34,"CDYOTGVZSJOFK","Ads","Chrome","F",24,1369234434.35693,0
32224,2015-05-12 10:10:20,2015-05-14 13:51:45,61,"JBWTIDQXPSVDE","Direct","Chrome","M",40,2840960530.44934,0
190983,2015-07-24 19:30:18,2015-07-29 10:59:10,19,"HZFOXQLTUEHZY","Ads","Chrome","M",25,915467763.826672,0
244446,2015-01-04 03:38:00,2015-01-04 03:38:01,14,"IOVPBTEAMIPSI","SEO","IE","F",40,2024709105.99268,1
251357,2015-07-19 01:55:59,2015-07-23 07:40:52,30,"ZHJDBVNWOITHK","SEO","Chrome","M",26,3463524339.19768,0
135350,2015-05-29 20:17:08,2015-09-14 12:28:05,41,"GYGVNCEETHPAA","Ads","IE","M",28,3390848277.80401,0
131202,2015-07-29 07:29:00,2015-08-09 15:54:51,30,"THBBMHUTRZQEF","Ads","Safari","F",24,3205680999.64731,0
161433,2015-03-28 03:45:37,2015-04-06 20:35:00,42,"LGWQTVHTHCDRT","Ads","Chrome","M",32,1000471519.21771,0
294127,2015-02-14 06:51:39,2015-03-14 16:25:50,29,"NGZFJORKBJYKE","Ads","IE","F",21,289306668.396604,0
215629,2015-08-04 19:22:28,2015-09-03 14:39:32,21,"EAPLELWIHSNLL","Ads","Chrome","F",44,641281323.616498,0
391565,2015-06-03 16:31:02,2015-07-04 20:56:24,11,"HMJNDPBZOUHYI","Ads","IE","M",31,3852822623.69763,0
215958,2015-07-20 04:07:09,2015-09-15 22:23:05,25,"ZKADUWMAVZJFL","Direct","Safari","M",34,662623385.5958,0
125320,2015-04-26 01:14:00,2015-08-08 12:12:56,40,"IWEVSBHRJEFIH","SEO","Chrome","F",27,3564813235.46377,0
314177,2015-01-12 01:40:49,2015-01-12 01:40:50,25,"GEHAYPXDHYWHC","Direct","IE","F",33,3127237580.24396,1
237520,2015-05-13 15:41:34,2015-07-27 22:31:37,36,"OYIBOMEAVJTUU","Direct","FireFox","F",44,3429954318.4429,0
147811,2015-01-20 15:19:20,2015-04-26 06:51:58,54,"PSKUAJMLATJEK","Direct","FireFox","F",33,991291895.892826,0
46676,2015-03-16 05:16:42,2015-05-08 02:24:59,24,"GJQMYLDECQRRP","SEO","Safari","M",18,749168610.088259,0
9992,2015-05-28 12:03:55,2015-06-27 20:07:51,60,"JFNCIJXHTXJOB","Direct","FireFox","M",38,3858403124.34547,0
325549,2015-02-08 03:13:11,2015-05-17 13:38:34,30,"UNBVIJUUIZEHV","SEO","FireFox","M",34,1628591929.74956,0
218238,2015-01-11 13:31:24,2015-01-20 04:48:31,32,"QVJGZQBIRGHVN","Ads","Chrome","F",25,2479079486.48124,0
352864,2015-08-03 21:39:41,2015-10-11 02:05:32,13,"POJGWYOXAHERR","SEO","Chrome","M",31,2085810135.05872,0
340725,2015-01-02 22:56:22,2015-03-22 20:10:41,13,"BFQUMSTJZMGMD","SEO","Chrome","F",22,3331762424.68182,0
39193,2015-07-07 03:31:08,2015-07-21 09:22:51,50,"RSNOFJURNROGU","Ads","Chrome","M",34,2292069453.43021,0
147609,2015-07-24 14:36:34,2015-10-10 11:12:48,62,"XMJNSWCKCEFJW","SEO","Safari","M",18,2001635164.36187,0
143168,2015-05-24 19:50:55,2015-06-15 13:09:07,49,"BNAAYGAWFZDWR","Direct","Chrome","M",42,2732452314.066,0
198652,2015-01-29 06:09:01,2015-04-28 04:37:31,29,"AEQXEZCYAFAFA","Ads","Chrome","F",39,1761331515.23142,1
66040,2015-06-14 06:58:44,2015-07-11 07:24:40,52,"IOJKJVJZNBWWB","SEO","IE","F",35,3178099204.90459,0
385658,2015-04-02 23:54:32,2015-07-24 23:03:35,41,"INQFQABNUUNNG","Ads","Chrome","M",27,3666049241.67484,0
54313,2015-05-25 00:17:25,2015-09-03 05:50:59,37,"XFHCGUPTYMODL","SEO","IE","M",32,3888076827.03381,0
183744,2015-01-13 13:04:02,2015-01-21 18:25:28,47,"DUUGZVQBOFUWE","SEO","Chrome","M",27,684990203.898499,0
196543,2015-08-01 19:01:04,2015-11-20 08:51:51,39,"RKDYEIJPFSTRW","Ads","Chrome","F",36,3304080660.04727,0
21542,2015-07-09 09:20:48,2015-10-13 11:51:11,45,"INVZUSHOCADVU","Direct","FireFox","F",22,3424708995.55224,0
24368,2015-07-09 21:13:12,2015-08-22 17:50:16,46,"BYKABCKUIGEMA","Direct","Chrome","M",20,856566107.276713,0
254796,2015-02-26 05:23:27,2015-06-16 10:50:57,19,"YJLLMEVZRYVWI","Ads","Chrome","F",23,1441600084.58726,0
34304,2015-01-04 17:22:27,2015-01-04 17:22:28,71,"RWZCXZTQUORQL","Direct","Chrome","M",45,1281303680.80041,1
202625,2015-01-03 03:53:26,2015-01-03 03:53:27,50,"MTKWHPKNDEWFL","Direct","IE","M",35,260086723.704654,1
259544,2015-04-20 10:15:33,2015-08-09 03:51:34,70,"ZCVQIAYIWYXFG","SEO","Safari","M",26,3062140476.02509,0
281239,2015-01-01 17:34:36,2015-03-24 19:40:59,57,"JBFTPHCNMDAOU","SEO","IE","F",47,3917148392.22289,0
344021,2015-08-02 03:41:26,2015-08-17 08:03:21,24,"LXPVOPXNZLBTA","Direct","Chrome","F",48,2977581903.59509,0
333193,2015-07-25 00:46:01,2015-10-09 17:15:55,12,"WLMMQJAITPWNW","SEO","FireFox","F",32,2279380687.98956,0
178072,2015-01-29 02:07:05,2015-02-23 02:29:58,46,"EKFSKTBWBZBVR","SEO","Chrome","M",21,1918529467.25031,1
41932,2015-01-16 11:20:46,2015-02-27 15:55:05,35,"TIHJJSCEXNYXT","Ads","Chrome","F",39,1153149302.21401,0
93834,2015-06-19 18:37:32,2015-07-12 06:12:49,39,"RXCCYHCADGNTM","SEO","FireFox","F",35,2283302694.78756,0
108664,2015-07-27 01:35:21,2015-10-02 15:46:02,31,"JMXORXRCLFYYE","Ads","IE","M",19,4030889966.60352,0
343702,2015-06-20 21:22:16,2015-07-31 18:51:37,14,"PBIKIZQVUMDNU","Ads","Chrome","M",40,4043040327.91836,0
104409,2015-02-26 21:07:08,2015-06-12 07:01:28,39,"BLWYSRKYVBBJH","SEO","Chrome","M",30,862781408.503908,0
72633,2015-01-18 17:18:48,2015-04-14 02:09:18,29,"RZRFUMWCUTDYO","Direct","IE","M",42,258475938.59754,0
111265,2015-02-09 19:44:13,2015-03-24 11:39:27,56,"RPKEPXQHSRQKX","Ads","Chrome","F",33,4248402294.91612,0
388382,2015-06-15 00:40:10,2015-08-31 05:27:46,17,"ANAYDLPSYNFKI","SEO","Chrome","M",20,814502278.280006,0
325717,2015-04-18 22:36:44,2015-05-25 20:09:26,40,"UZSHQSLDZDFJX","Direct","FireFox","M",26,4061569994.22406,0
390355,2015-06-11 10:52:32,2015-09-09 11:05:43,43,"FZCCCXOLJRBOA","Ads","FireFox","F",40,1674996028.22797,0
101633,2015-07-10 12:39:31,2015-10-23 19:14:35,57,"MUNBTGIIRNTEA","Ads","IE","M",51,1435062100.84877,0
157539,2015-04-13 15:22:20,2015-07-22 23:57:40,41,"HTUUHSLISCPSQ","Ads","IE","M",38,113587010.557812,0
355751,2015-04-25 06:11:20,2015-06-18 05:43:05,28,"EEEOYDJYXDDPZ","Ads","Chrome","M",45,2165845259.67816,0
58481,2015-05-31 17:46:29,2015-08-12 13:54:51,47,"YWVYDAZGYYWIX","Ads","Chrome","M",28,310199579.080977,0
52100,2015-05-18 16:27:41,2015-08-15 06:50:08,51,"LMGPHDOYZGWFT","Direct","Chrome","F",23,1592031326.048,0
289834,2015-01-04 03:03:13,2015-01-04 03:03:14,44,"CUXMOHCLKOFXI","SEO","Chrome","M",31,2968152395.08347,1
155215,2015-01-20 15:59:51,2015-02-25 17:01:01,37,"UJZYNDNSFELHE","Ads","Chrome","F",35,3162639447.84715,0
310847,2015-06-19 02:34:13,2015-07-14 09:34:18,14,"JBDMVTXQRCJSO","Ads","Chrome","F",31,2115437961.66788,0
368525,2015-07-06 14:56:40,2015-10-08 14:22:29,37,"RNAOZJZFLLUNR","SEO","FireFox","M",24,2494910319.02612,0
358120,2015-05-05 06:16:56,2015-08-13 03:55:19,49,"PKRLDNXFKGZNT","Ads","Safari","M",20,521520574.576481,1
286212,2015-04-10 17:46:59,2015-06-19 06:05:11,20,"GFWWQVEQGMTRV","Ads","IE","F",28,142716082.126271,0
107772,2015-04-24 14:54:51,2015-07-21 07:51:54,15,"RYRPLQDGVQMQF","SEO","Chrome","M",42,2110299431.49785,0
141457,2015-06-16 20:26:39,2015-07-14 19:51:43,60,"EWSQVDNMAIIED","Ads","Chrome","M",46,3765720269.38542,0
31613,2015-02-11 22:36:43,2015-03-08 10:05:27,28,"YGCNTYPTAQYSC","SEO","Chrome","F",30,1193183752.41055,1
338140,2015-07-07 16:41:02,2015-08-29 02:11:57,26,"CHHYSVXBMBAPP","Ads","IE","F",37,2416347254.60414,0
55347,2015-06-28 05:36:04,2015-07-29 14:13:50,49,"LYMXGKRMHTGBC","Direct","Chrome","F",27,3166382780.16522,0
36901,2015-05-11 01:35:45,2015-07-30 05:01:23,41,"AHYNEPPQWLAXY","Ads","Chrome","M",35,1274040548.65034,0
214252,2015-03-11 10:12:23,2015-06-26 17:12:56,15,"RGDFVBWWJBTTD","SEO","FireFox","F",25,4004211788.971,0
71299,2015-01-25 21:45:42,2015-05-13 15:40:56,12,"GTQCWHDKBLVMN","SEO","IE","M",38,2344371516.48915,0
335595,2015-03-11 19:03:10,2015-04-25 02:48:48,57,"QMCHXPTUKLLPN","Ads","Chrome","M",42,1887585177.9764,0
84175,2015-04-26 10:17:01,2015-07-30 19:05:44,33,"AVPPCHKZSSXVX","Ads","Chrome","F",28,2159018918.62493,0
188223,2015-05-30 11:56:40,2015-09-24 19:42:54,52,"ADVJMXDLQIHIP","SEO","Chrome","F",35,2113059196.56434,0
7022,2015-06-28 04:34:35,2015-09-03 18:54:15,57,"GFMNLXKHFRSTR","SEO","IE","M",19,1548519893.44393,0
352185,2015-07-25 22:06:38,2015-10-18 12:55:37,60,"OTRCEFZQULBEZ","SEO","Chrome","F",21,529227322.781572,0
353452,2015-01-10 07:38:36,2015-01-10 07:38:37,52,"IATLBOMGLZYVX","Ads","FireFox","F",34,2513567027.32867,1
243266,2015-02-27 10:32:43,2015-03-17 03:06:19,47,"YJGVTOONBJUCO","SEO","FireFox","F",37,68956090.6320842,0
361814,2015-05-29 20:22:56,2015-06-04 21:55:36,44,"NUYXBFJZUCQNC","SEO","Chrome","F",45,1592755696.34002,0
287655,2015-04-20 06:13:23,2015-06-11 15:35:48,30,"KBADCLVOHQRTG","Ads","Safari","F",39,2535037240.48381,0
185858,2015-04-22 12:08:43,2015-07-22 17:49:48,9,"KRWPPFTGFHLAS","Direct","Safari","M",37,388363765.927007,0
67560,2015-01-20 05:50:17,2015-03-27 17:56:55,60,"FKMCMHLIEMMOT","Direct","Chrome","F",31,3317202639.06421,0
259149,2015-02-03 03:09:04,2015-04-04 10:53:57,30,"VYGZJNTIDUXAS","SEO","IE","M",34,1151155845.88671,0
310179,2015-05-08 11:15:36,2015-08-07 13:48:31,19,"WYVYIMYDCHZKJ","SEO","Safari","F",32,3026623414.82084,0
350203,2015-07-25 20:30:29,2015-11-20 08:58:01,17,"BKPKUWUNZXWQE","Ads","Chrome","M",32,1510808027.94062,0
64182,2015-04-08 14:51:43,2015-04-28 12:14:45,20,"LKZNSCXHXXLQG","Direct","FireFox","M",41,2028164135.85033,0
328493,2015-03-10 10:45:44,2015-03-18 17:10:59,42,"RSELAMTAXHUQF","Ads","IE","M",27,2225317290.56688,0
152840,2015-03-12 22:48:19,2015-06-13 14:19:34,30,"BPHKDWTPHMDRJ","Ads","Safari","M",31,257348808.481128,0
269172,2015-08-01 09:04:07,2015-11-16 14:25:35,11,"FOSRSVHCTFRCH","Ads","Chrome","M",35,1231945091.64066,1
255575,2015-04-28 19:55:57,2015-07-26 06:00:19,46,"YKAAMSBPHUKHV","Ads","FireFox","M",22,2355171460.95314,0
250676,2015-06-20 22:24:40,2015-07-02 03:55:54,51,"MXUXLYUXZSRUO","Ads","FireFox","F",42,1420084044.07109,0
23948,2015-08-09 13:02:49,2015-10-01 06:54:31,26,"DTFKIWTHKMOWW","SEO","Chrome","F",29,3417507503.26074,0
46530,2015-01-03 13:01:07,2015-01-03 13:01:08,33,"VVJXMVZRCKDET","Ads","Chrome","M",24,475806976.210007,1
264700,2015-06-16 07:20:28,2015-08-03 23:08:01,32,"IYSKYFVESARZC","Direct","Safari","M",29,3021976040.37586,0
33416,2015-05-04 10:07:29,2015-08-07 23:13:46,29,"UZZTPJSEEBWYZ","SEO","Chrome","M",32,3541169464.60659,0
270708,2015-05-16 20:47:50,2015-05-28 03:32:58,47,"UDIDIBSMLLAJZ","SEO","Chrome","F",32,4247931816.69806,0
79997,2015-07-30 02:47:55,2015-10-29 07:31:30,21,"NCUTCSQWNNPEP","Ads","Safari","M",34,279505086.183949,0
264657,2015-02-03 20:02:33,2015-05-26 08:43:19,48,"QWWYNPCYIVQPG","Ads","FireFox","M",38,3222541975.70926,0
27002,2015-06-08 12:05:54,2015-06-30 17:54:12,23,"ZKXUICAWVWXSK","SEO","FireFox","F",25,3613156148.15083,0
177389,2015-05-28 02:31:08,2015-05-28 09:21:49,12,"PZJXLPNCJQXAO","Ads","IE","M",41,1216037699.85214,0
304250,2015-05-26 03:50:59,2015-07-08 14:17:58,23,"XLDYRKWGRPLVV","Ads","IE","F",21,4095467859.69187,0
370795,2015-05-30 17:46:30,2015-08-23 23:13:16,55,"TTWDTOCGMGUAZ","SEO","Chrome","F",31,3323164966.7847,0
48193,2015-04-10 04:39:56,2015-06-13 22:14:18,48,"CFUPOLLZZEAER","SEO","Chrome","F",33,2602925441.2428,0
275241,2015-07-28 01:10:50,2015-11-19 10:48:58,47,"PPSHGGDTPPKLN","Direct","Chrome","F",24,2025814084.50583,0
60386,2015-01-05 05:00:34,2015-01-05 05:00:35,17,"OKWITWIRNZLNC","Direct","Opera","F",18,3574282994.32394,1
380738,2015-05-30 01:51:31,2015-06-05 02:35:48,42,"UJUGZCYXJSNBF","Ads","Safari","M",26,1083851223.42683,0
176310,2015-04-05 05:48:52,2015-07-03 22:38:12,17,"PNRZVMAFXBJFW","SEO","IE","F",31,1887887885.82048,0
186386,2015-04-01 15:49:21,2015-07-14 03:13:51,30,"JQYOHADPNWJCG","SEO","IE","M",21,4290967677.07824,0
356141,2015-04-21 13:00:09,2015-06-25 03:16:13,24,"CCVYWFURDGUXG","SEO","Chrome","M",22,2377826771.94092,0
